MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1932051	Kat5	K(lysine) acetyltransferase 5	19		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1932051	Kat5	K(lysine) acetyltransferase 5	19		regulation of chromatin organization			IC		J:320265 	
MGI:1932051	Kat5	K(lysine) acetyltransferase 5	19		sperm DNA condensation			IMP		J:244731 	
MGI:2442415	Kat6a	K(lysine) acetyltransferase 6A	8		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2442415	Kat6a	K(lysine) acetyltransferase 6A	8		nucleosome assembly			IEA	IPR005818 	J:72247 	
MGI:1858746	Kat6b	K(lysine) acetyltransferase 6B	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1858746	Kat6b	K(lysine) acetyltransferase 6B	14		nucleosome assembly			IEA	IPR005818 	J:72247 	
MGI:2182799	Kat7	K(lysine) acetyltransferase 7	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2182799	Kat7	K(lysine) acetyltransferase 7	11		transcription initiation-coupled chromatin remodeling			ISO	O95251 	J:164563 	
MGI:1915023	Kat8	K(lysine) acetyltransferase 8	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1915023	Kat8	K(lysine) acetyltransferase 8	7		regulation of dosage compensation by inactivation of X chromosome			IDA		J:313850 	
MGI:108083	Kcnq1	potassium voltage-gated channel, subfamily Q, member 1	7		regulation of gene expression by genomic imprinting			IMP	MGI:2429679 	J:79882 	
MGI:108083	Kcnq1	potassium voltage-gated channel, subfamily Q, member 1	7		regulation of gene expression by genomic imprinting			IMP		J:92776 	
MGI:1926855	Kcnq1ot1	KCNQ1 overlapping transcript 1	7		gene silencing by RNA-directed DNA methylation			IDA		J:92776 	
MGI:1926855	Kcnq1ot1	KCNQ1 overlapping transcript 1	7		gene silencing by RNA-directed DNA methylation	uses Kcnq1		IMP	MGI:4830272 	J:163857 	
MGI:1926855	Kcnq1ot1	KCNQ1 overlapping transcript 1	7		regulation of gene expression by genomic imprinting			IDA		J:92776 	
MGI:1926855	Kcnq1ot1	KCNQ1 overlapping transcript 1	7		regulation of gene expression by genomic imprinting			IMP	MGI:3773025 	J:163857 	
MGI:1196256	Kdm1a	lysine (K)-specific demethylase 1A	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1196256	Kdm1a	lysine (K)-specific demethylase 1A	4		DNA repair-dependent chromatin remodeling			IDA		J:208295 	
MGI:1196256	Kdm1a	lysine (K)-specific demethylase 1A	4		DNA repair-dependent chromatin remodeling			ISO	O60341 	J:208295 	
MGI:1196256	Kdm1a	lysine (K)-specific demethylase 1A	4		regulation of DNA methylation-dependent heterochromatin formation			ISO	O60341 	J:164563 	
MGI:2145261	Kdm1b	lysine (K)-specific demethylase 1B	13		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2145261	Kdm1b	lysine (K)-specific demethylase 1B	13		regulation of gene expression by genomic imprinting			IMP	MGI:4359289 	J:152382 	
MGI:1354736	Kdm2a	lysine (K)-specific demethylase 2A	19		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1354737	Kdm2b	lysine (K)-specific demethylase 2B	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:98847	Kdm3a	lysine (K)-specific demethylase 3A	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1923356	Kdm3b	KDM3B lysine (K)-specific demethylase 3B	18		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2446210	Kdm4a	lysine (K)-specific demethylase 4A	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2446210	Kdm4a	lysine (K)-specific demethylase 4A	4		chromatin remodeling			IBA	PTN000075014 	J:265628 	
MGI:2442355	Kdm4b	lysine (K)-specific demethylase 4B	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2442355	Kdm4b	lysine (K)-specific demethylase 4B	17		chromatin remodeling			IBA	PTN000075014 	J:265628 	
MGI:1924054	Kdm4c	lysine (K)-specific demethylase 4C	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1924054	Kdm4c	lysine (K)-specific demethylase 4C	4		chromatin remodeling			IBA	PTN000075014 	J:265628 	
MGI:3606484	Kdm4d	lysine (K)-specific demethylase 4D	9		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:3606484	Kdm4d	lysine (K)-specific demethylase 4D	9		chromatin remodeling			IBA	PTN000075014 	J:265628 	
MGI:2136980	Kdm5a	lysine (K)-specific demethylase 5A	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2136980	Kdm5a	lysine (K)-specific demethylase 5A	6		chromatin remodeling			IBA	PTN000075014 	J:265628 	
MGI:2136980	Kdm5a	lysine (K)-specific demethylase 5A	6		facultative heterochromatin formation			IDA		J:157630 	
MGI:1922855	Kdm5b	lysine (K)-specific demethylase 5B	1		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1922855	Kdm5b	lysine (K)-specific demethylase 5B	1		chromatin remodeling			IBA	PTN000075014 	J:265628 	
MGI:99781	Kdm5c	lysine (K)-specific demethylase 5C	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:99781	Kdm5c	lysine (K)-specific demethylase 5C	X		chromatin remodeling			IBA	PTN000075014 	J:265628 	
MGI:99780	Kdm5d	lysine (K)-specific demethylase 5D	Y		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:99780	Kdm5d	lysine (K)-specific demethylase 5D	Y		chromatin remodeling			IBA	PTN000075014 	J:265628 	
MGI:1095419	Kdm6a	lysine (K)-specific demethylase 6A	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1095419	Kdm6a	lysine (K)-specific demethylase 6A	X		chromatin remodeling			IMP		J:166998 	
MGI:2448492	Kdm6b	KDM1 lysine (K)-specific demethylase 6B	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2448492	Kdm6b	KDM1 lysine (K)-specific demethylase 6B	11		chromatin remodeling			IMP		J:166998 	
MGI:2443388	Kdm7a	lysine (K)-specific demethylase 7A	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1924285	Kdm8	lysine (K)-specific demethylase 8	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1342771	Klf1	Kruppel-like factor 1 (erythroid)	8		chromatin remodeling			IDA		J:93146 	
MGI:1342772	Klf2	Kruppel-like factor 2 (lung)	8		epigenetic regulation of gene expression			IGI	MGI:3588194 	J:185718 	
MGI:96995	Kmt2a	lysine (K)-specific methyltransferase 2A	9		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:109565	Kmt2b	lysine (K)-specific methyltransferase 2B	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:109565	Kmt2b	lysine (K)-specific methyltransferase 2B	7		DNA methylation-dependent heterochromatin formation	happens in oocyte		IMP	MGI:3056522 MGI:3623309 	J:166778 	
MGI:2444959	Kmt2c	lysine (K)-specific methyltransferase 2C	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2682319	Kmt2d	lysine (K)-specific methyltransferase 2D	15		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2682319	Kmt2d	lysine (K)-specific methyltransferase 2D	15		heterochromatin formation			IMP		J:166778 	
MGI:1924825	Kmt2e	lysine (K)-specific methyltransferase 2E	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1915206	Kmt5a	lysine methyltransferase 5A	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2444557	Kmt5b	lysine methyltransferase 5B	19		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2385262	Kmt5c	lysine methyltransferase 5C	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2676663	L3mbtl1	L3MBTL1 histone methyl-lysine binding protein	2		chromatin organization			ISO	Q9Y468 	J:164563 	
MGI:2676663	L3mbtl1	L3MBTL1 histone methyl-lysine binding protein	2		epigenetic regulation of gene expression			NAS		J:152662 	
MGI:2676663	L3mbtl1	L3MBTL1 histone methyl-lysine binding protein	2		heterochromatin formation			ISO	Q9Y468 	J:164563 	
MGI:2443584	L3mbtl2	L3MBTL2 polycomb repressive complex 1 subunit	15		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2143628	L3mbtl3	L3MBTL3 histone methyl-lysine binding protein	10		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2143628	L3mbtl3	L3MBTL3 histone methyl-lysine binding protein	10		regulation of DNA methylation-dependent heterochromatin formation			ISO	Q96JM7 	J:164563 	
MGI:2444889	L3mbtl4	L3MBTL4 histone methyl-lysine binding protein	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:99914	Lamc1	laminin, gamma 1	1		chromatin organization	happens in basal cell of epidermis		IMP	MGI:2683482 	J:239434 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		negative regulation of gene expression, epigenetic			IMP		J:237908 	
MGI:2140902	Lin54	lin-54 DREAM MuvB core complex component	5		nucleosome organization			ISO	Q6MZP7 	J:164563 	
MGI:96794	Lmna	lamin A	3		heterochromatin formation			IBA	PTN001145669 	J:265628 	
MGI:96795	Lmnb1	lamin B1	18		heterochromatin formation			IBA	PTN001145669 	J:265628 	
MGI:96796	Lmnb2	lamin B2	10		heterochromatin formation			IBA	PTN001145669 	J:265628 	
MGI:1919250	Lmntd2	lamin tail domain containing 2	7		chromatin organization			IBA	PTN000461324 	J:265628 	
MGI:2137913	Loxl2	lysyl oxidase-like 2	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2137913	Loxl2	lysyl oxidase-like 2	14		heterochromatin organization			ISO	Q9Y4K0 	J:164563 	
MGI:2445214	Lrif1	ligand dependent nuclear receptor interacting factor 1	3		dosage compensation by inactivation of X chromosome			ISO	Q5T3J3 	J:164563 	
MGI:1918985	Lrwd1	leucine-rich repeats and WD repeat domain containing 1	5		chromatin organization			IBA	PTN001556497 	J:265628 	
MGI:1918985	Lrwd1	leucine-rich repeats and WD repeat domain containing 1	5		chromatin organization			ISO	Q9UFC0 	J:164563 	
MGI:1919540	Lsm11	U7 snRNP-specific Sm-like protein LSM11	11		regulation of chromatin organization			ISO	P83369 	J:164563 	
MGI:1315200	M1ap	meiosis 1 associated protein	6		chromatin organization			NAS		J:52798 	
MGI:1349392	Macroh2a1	macroH2A.1 histone	13		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1349392	Macroh2a1	macroH2A.1 histone	13		dosage compensation			ISO	O75367 	J:89307 	
MGI:1349392	Macroh2a1	macroH2A.1 histone	13		epigenetic regulation of gene expression			ISO	O75367 	J:164563 	
MGI:1349392	Macroh2a1	macroH2A.1 histone	13		negative regulation of gene expression, epigenetic			ISO	O75367 	J:164563 	
MGI:1349392	Macroh2a1	macroH2A.1 histone	13		nucleosome assembly			IEA	IPR021171 	J:72247 	
MGI:1349392	Macroh2a1	macroH2A.1 histone	13		transcription initiation-coupled chromatin remodeling			ISO	O75367 	J:164563 	
MGI:3037658	Macroh2a2	macroH2A.2 histone	10		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:3037658	Macroh2a2	macroH2A.2 histone	10		dosage compensation			ISO	Q9P0M6 	J:89037 	
MGI:3037658	Macroh2a2	macroH2A.2 histone	10		negative regulation of gene expression, epigenetic			ISO	Q9P0M6 	J:164563 	
MGI:3037658	Macroh2a2	macroH2A.2 histone	10		nucleosome assembly			IEA	IPR021171 	J:72247 	
MGI:1333813	Mbd2	methyl-CpG binding domain protein 2	18		chromatin remodeling			ISO	Q9UBB5 	J:164563 	
MGI:1333813	Mbd2	methyl-CpG binding domain protein 2	18		DNA methylation-dependent heterochromatin formation			ISO	Q9UBB5 	J:164563 	
MGI:1333812	Mbd3	methyl-CpG binding domain protein 3	10		chromatin remodeling			ISO	O95983 	J:164563 	
MGI:1333812	Mbd3	methyl-CpG binding domain protein 3	10		DNA methylation-dependent heterochromatin formation	uses Mt1		IDA		J:104088 	
MGI:2143977	Mbtd1	mbt domain containing 1	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:105380	Mcm2	minichromosome maintenance complex component 2	6		nucleosome assembly			IDA		J:73594 	
MGI:1930089	Mcm3ap	minichromosome maintenance complex component 3 associated protein	10		nucleosome organization			ISO	O60318 	J:164563 	
MGI:1858420	Mcrs1	microspherule protein 1	15		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1858420	Mcrs1	microspherule protein 1	15		chromatin remodeling			ISO	Q96EZ8 	J:164563 	
MGI:1858420	Mcrs1	microspherule protein 1	15		regulation of dosage compensation by inactivation of X chromosome			IDA		J:313850 	
MGI:1917338	Meaf6	MYST/Esa1-associated factor 6	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:95457	Mecom	MDS1 and EVI1 complex locus	3		heterochromatin organization			IMP		J:269562 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		epigenetic regulation of gene expression			IMP	MGI:2137311 	J:98000 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		epigenetic regulation of gene expression			IMP	MGI:2158354 	J:134828 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		heterochromatin formation			IMP	MGI:2137311 	J:96437 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		regulation of gene expression by genomic imprinting	uses Dlx5		IMP	MGI:2137311 	J:96437 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		regulation of gene expression by genomic imprinting			ISO	P51608 	J:73065 	
MGI:1202886	Meg3	maternally expressed 3	12		genomic imprinting			IDA		J:192572 	
MGI:1202886	Meg3	maternally expressed 3	12		genomic imprinting			IMP	MGI:4840060 	J:166176 	
MGI:1316736	Men1	multiple endocrine neoplasia 1	19		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1316736	Men1	multiple endocrine neoplasia 1	19		chromatin remodeling	happens in myeloid cell		IGI	MGI:88393 	J:105708 	
MGI:1316736	Men1	multiple endocrine neoplasia 1	19		chromatin remodeling	happens in fibroblast,uses Igfbp2		IMP	MGI:2158698 	J:105625 	
MGI:1927165	Mettl3	methyltransferase like 3	14		dosage compensation by inactivation of X chromosome			ISO	Q86U44 	J:164563 	
MGI:1924031	Mettl4	methyltransferase like 4	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1924031	Mettl4	methyltransferase like 4	17		regulation of chromatin organization			IDA		J:278437 	
MGI:1921569	Mettl23	methyltransferase like 23	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2140270	Mexis	macrophage expressed LXRa(NR1H3)-dependent amplifier of Abca1 transcription lncRNA	4		chromatin organization			IMP	MGI:6403491 	J:264834 	
MGI:3642848	Mhrt	myosin heavy chain associated RNA transcript	14		chromatin remodeling			IDA		J:213053 	
MGI:1918398	Mier1	MEIR1 treanscription regulator	4		chromatin remodeling			ISO	Q8N108 	J:164563 	
MGI:2676812	Mir127	microRNA 127	12		epigenetic regulation of gene expression			IDA		J:144511 	
MGI:2676812	Mir127	microRNA 127	12		epigenetic regulation of gene expression	uses Rtl1		IMP	MGI:5789789 	J:224145 	
MGI:2676821	Mir136	microRNA 136	12		epigenetic regulation of gene expression			IDA		J:144511 	
MGI:3691603	Mir744	microRNA 744	11		transcription initiation-coupled chromatin remodeling			IDA		J:197739 	
MGI:1913828	Mis18a	MIS18 kinetochore protein A	16		CENP-A containing chromatin assembly			IBA	PTN001046424 	J:265628 	
MGI:1913828	Mis18a	MIS18 kinetochore protein A	16		CENP-A containing chromatin assembly			IMP	MGI:5441069 	J:188023 	
MGI:106035	Mki67	antigen identified by monoclonal antibody Ki 67	7		regulation of chromatin organization			IMP		J:235309 	
MGI:1927238	Mllt1	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1	17		chromatin remodeling			IBA	PTN000574151 	J:265628 	
MGI:1917372	Mllt3	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3	4		chromatin remodeling			IBA	PTN000574151 	J:265628 	
MGI:1917372	Mllt3	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3	4		regulation of chromatin organization			ISO	P42568 	J:164563 	
MGI:2684980	Mms22l	MMS22-like, DNA repair protein	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:3780953	Mndal	myeloid nuclear differentiation antigen like	1		epigenetic regulation of gene expression			ISO	Q16666 	J:164563 	
MGI:1316740	Morc1	microrchidia 1	16		epigenetic regulation of gene expression			IMP	MGI:1857787 	J:225677 	
MGI:1921772	Morc2a	microrchidia 2A	11		chromatin remodeling			ISO	Q9Y6X9 	J:164563 	
MGI:1921772	Morc2a	microrchidia 2A	11		negative regulation of gene expression, epigenetic			ISO	Q9Y6X9 	J:164563 	
MGI:1921772	Morc2a	microrchidia 2A	11		positive regulation of DNA methylation-dependent heterochromatin formation			IMP		J:268030 	
MGI:1921772	Morc2a	microrchidia 2A	11		positive regulation of DNA methylation-dependent heterochromatin formation			ISO	Q9Y6X9 	J:164563 	
MGI:3045293	Morc2b	microrchidia 2B	17		chromatin remodeling			ISO	Q9Y6X9 	J:164563 	
MGI:3045293	Morc2b	microrchidia 2B	17		negative regulation of gene expression, epigenetic			ISO	Q9Y6X9 	J:164563 	
MGI:3045293	Morc2b	microrchidia 2B	17		positive regulation of DNA methylation-dependent heterochromatin formation			ISO	Q9Y6X9 	J:164563 	
MGI:1096551	Morf4l1	mortality factor 4 like 1	9		chromatin organization			IEA	IPR008676 	J:72247 	
MGI:1096551	Morf4l1	mortality factor 4 like 1	9		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1096551	Morf4l1	mortality factor 4 like 1	9		chromatin remodeling			TAS		J:68893 	
MGI:1927167	Morf4l2	mortality factor 4 like 2	X		chromatin organization			IEA	IPR008676 	J:72247 	
MGI:1927167	Morf4l2	mortality factor 4 like 2	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:97052	Mos	Moloney sarcoma oncogene	4		chromatin organization	happens at the same time as female meiosis II		IMP		J:32974 	
MGI:1922589	Mphosph8	M-phase phosphoprotein 8	14		negative regulation of gene expression, epigenetic			ISO	Q99549 	J:164563 	
MGI:1922589	Mphosph8	M-phase phosphoprotein 8	14		positive regulation of DNA methylation-dependent heterochromatin formation			ISO	Q99549 	J:164563 	
MGI:1915297	Mpnd	MPN domain containing	17		chromatin remodeling			IBA	PTN000980845 	J:265628 	
MGI:1920497	Mrgbp	MRG/MORF4L binding protein	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1921276	Msl1	male specific lethal 1	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1921276	Msl1	male specific lethal 1	11		regulation of dosage compensation by inactivation of X chromosome			IDA		J:313850 	
MGI:1925103	Msl2	MSL complex subunit 2	9		regulation of dosage compensation by inactivation of X chromosome			IDA		J:313850 	
MGI:1341851	Msl3	MSL complex subunit 3	X		chromatin organization			IEA	IPR008676 	J:72247 	
MGI:1341851	Msl3	MSL complex subunit 3	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1341851	Msl3	MSL complex subunit 3	X		regulation of dosage compensation by inactivation of X chromosome			IDA		J:313850 	
MGI:2150037	Mta1	metastasis associated 1	12		chromatin remodeling			ISO	Q13330 	J:164563 	
MGI:2150037	Mta1	metastasis associated 1	12		epigenetic regulation of gene expression			ISO	Q13330 	J:164563 	
MGI:1346340	Mta2	metastasis-associated gene family, member 2	19		chromatin remodeling			ISO	O94776 	J:164563 	
MGI:1346340	Mta2	metastasis-associated gene family, member 2	19		chromatin remodeling			TAS		J:87046 	
MGI:2151172	Mta3	metastasis associated 3	17		chromatin remodeling			ISO	Q9BTC8 	J:164563 	
MGI:105050	Mtf2	metal response element binding transcription factor 2	5		chromatin organization			IBA	PTN000290238 	J:265628 	
MGI:106639	Mthfr	methylenetetrahydrofolate reductase	4		heterochromatin organization			ISO	P42898 	J:164563 	
MGI:97249	Myb	myeloblastosis oncogene	10		chromatin remodeling			ISO	P10242 	J:164563 	
MGI:106181	Mybbp1a	MYB binding protein (P160) 1a	11		chromatin remodeling			IC		J:320057 	
MGI:97250	Myc	myelocytomatosis oncogene	15		chromatin remodeling			ISO	P01106 	J:164563 	
MGI:106612	Myo1c	myosin IC	11		chromatin remodeling			IC		J:320057 	
MGI:2444584	Mysm1	myb-like, SWIRM and MPN domains 1	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2444584	Mysm1	myb-like, SWIRM and MPN domains 1	4		chromatin remodeling			IBA	PTN000980845 	J:265628 	
MGI:2444584	Mysm1	myb-like, SWIRM and MPN domains 1	4		chromatin remodeling			ISO	Q5VVJ2 	J:164563 	
MGI:1915018	N6amt1	N-6 adenine-specific DNA methyltransferase 1 (putative)	16		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1922013	Naa60	N(alpha)-acetyltransferase 60, NatF catalytic subunit	16		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1922013	Naa60	N(alpha)-acetyltransferase 60, NatF catalytic subunit	16		nucleosome assembly			ISO	Q9H7X0 	J:164563 	
MGI:1855693	Nap1l1	nucleosome assembly protein 1-like 1	10		nucleosome assembly			IBA	PTN000221935 	J:265628 	
MGI:106654	Nap1l2	nucleosome assembly protein 1-like 2	X		nucleosome assembly			IBA	PTN000221935 	J:265628 	
MGI:1859565	Nap1l3	nucleosome assembly protein 1-like 3	X		nucleosome assembly			IBA	PTN000221935 	J:265628 	
MGI:1316687	Nap1l4	nucleosome assembly protein 1-like 4	7		nucleosome assembly			IBA	PTN000221935 	J:265628 	
MGI:1316687	Nap1l4	nucleosome assembly protein 1-like 4	7		nucleosome assembly			IDA		J:241000 	
MGI:1316687	Nap1l4	nucleosome assembly protein 1-like 4	7		nucleosome assembly			ISO	Q99733 	J:164563 	
MGI:1923555	Nap1l5	nucleosome assembly protein 1-like 5	6		nucleosome assembly			IEA	IPR002164 	J:72247 	
MGI:1355328	Nasp	nuclear autoantigenic sperm protein (histone-binding)	4		CENP-A containing chromatin assembly			IBA	PTN000386890 	J:265628 	
MGI:1355328	Nasp	nuclear autoantigenic sperm protein (histone-binding)	4		DNA replication-dependent chromatin assembly			IBA	PTN000386890 	J:265628 	
MGI:1355328	Nasp	nuclear autoantigenic sperm protein (histone-binding)	4		DNA replication-dependent chromatin assembly			IDA		J:116244 J:116454 	
MGI:1355328	Nasp	nuclear autoantigenic sperm protein (histone-binding)	4		nucleosome assembly			ISO	P49321 	J:164563 	
MGI:1349717	Ncor1	nuclear receptor co-repressor 1	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:97290	Ndn	necdin, MAGE family member	7		genomic imprinting			IMP	MGI:2653045 	J:57890 	
MGI:97290	Ndn	necdin, MAGE family member	7		genomic imprinting			IMP	MGI:2653048 	J:57890 	
MGI:1859333	Nfat5	nuclear factor of activated T cells 5	8		R-loop processing			ISO	O94916 	J:164563 	
MGI:2442410	Nfrkb	nuclear factor related to kappa B binding protein	9		chromatin remodeling			ISO	Q6P4R8 	J:164563 	
MGI:1931051	Noc2l	NOC2 like nucleolar associated transcriptional repressor	4		transcription initiation-coupled chromatin remodeling			ISO	Q9Y3T9 	J:164563 	
MGI:106184	Npm1	nucleophosmin 1	11		chromatin remodeling			IBA	PTN001100765 	J:265628 	
MGI:106184	Npm1	nucleophosmin 1	11		nucleosome assembly			ISO	P06748 	J:164563 	
MGI:1890811	Npm2	nucleophosmin/nucleoplasmin 2	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1890811	Npm2	nucleophosmin/nucleoplasmin 2	14		chromatin remodeling			IBA	PTN001100765 	J:265628 	
MGI:1890811	Npm2	nucleophosmin/nucleoplasmin 2	14		chromatin remodeling			IMP	MGI:2182141 	J:83658 	
MGI:1890811	Npm2	nucleophosmin/nucleoplasmin 2	14		chromatin remodeling			ISO	Q86SE8 	J:164563 	
MGI:894653	Npm3	nucleoplasmin 3	19		chromatin remodeling			IBA	PTN001100765 	J:265628 	
MGI:95824	Nr3c1	nuclear receptor subfamily 3, group C, member 1	18		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:95824	Nr3c1	nuclear receptor subfamily 3, group C, member 1	18		chromatin remodeling			ISO	RGD:2741 	J:155856 	
MGI:95824	Nr3c1	nuclear receptor subfamily 3, group C, member 1	18		transcription initiation-coupled chromatin remodeling			ISO	RGD:2741 	J:155856 	
MGI:1276545	Nsd1	nuclear receptor-binding SET-domain protein 1	13		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1276574	Nsd2	nuclear receptor binding SET domain protein 2	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2142581	Nsd3	nuclear receptor binding SET domain protein 3	8		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1934811	Nucks1	nuclear casein kinase and cyclin-dependent kinase substrate 1	1		chromatin organization	is a part of positive regulation of transcription by RNA polymerase II		IMP		J:211777 	
MGI:1934811	Nucks1	nuclear casein kinase and cyclin-dependent kinase substrate 1	1		chromatin organization			IMP		J:226101 	
MGI:1858232	Nudt5	nudix (nucleoside diphosphate linked moiety X)-type motif 5	2		chromatin remodeling			ISO	Q9UKK9 	J:164563 	
MGI:1339639	Ogt	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1339639	Ogt	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	X		regulation of dosage compensation by inactivation of X chromosome			IDA		J:313850 	
MGI:1917895	Oip5	Opa interacting protein 5	2		CENP-A containing chromatin assembly			IBA	PTN001046424 	J:265628 	
MGI:1922908	Pabpc1l	poly(A) binding protein, cytoplasmic 1-like	2		chromatin remodeling	happens in oocyte		IDA		J:224534 	
MGI:1922908	Pabpc1l	poly(A) binding protein, cytoplasmic 1-like	2		chromatin remodeling	happens in oocyte		IMP	MGI:5437740 	J:224534 	
MGI:1922908	Pabpc1l	poly(A) binding protein, cytoplasmic 1-like	2		transcription initiation-coupled chromatin remodeling	happens in oocyte		IMP	MGI:5437740 	J:224534 	
MGI:1338892	Padi2	peptidyl arginine deiminase, type II	4		transcription initiation-coupled chromatin remodeling			ISO	Q9Y2J8 	J:164563 	
MGI:1338898	Padi4	peptidyl arginine deiminase, type IV	4		chromatin organization			IMP		J:205556 	
MGI:1338898	Padi4	peptidyl arginine deiminase, type IV	4		chromatin remodeling			IMP		J:205556 	
MGI:1338898	Padi4	peptidyl arginine deiminase, type IV	4		nucleosome assembly			IMP		J:205556 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		chromatin remodeling			ISO	Q13153 	J:164563 	
MGI:3712326	Parp10	poly (ADP-ribose) polymerase family, member 10	15		chromatin organization			ISO	Q53GL7 	J:164563 	
MGI:97490	Pax6	paired box 6	2		chromatin remodeling			IMP		J:266522 	
MGI:97491	Pax7	paired box 7	4		chromatin remodeling			IMP	MGI:1857831 	J:188254 	
MGI:97491	Pax7	paired box 7	4		chromatin remodeling			IMP	MGI:3047633 	J:188254 	
MGI:1923998	Pbrm1	polybromo 1	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1923998	Pbrm1	polybromo 1	14		chromatin remodeling			IC		J:320039 	
MGI:1916837	Pcgf3	polycomb group ring finger 3	5		inactivation of X chromosome by genomic imprinting			IMP		J:243420 	
MGI:1923505	Pcgf5	polycomb group ring finger 5	19		inactivation of X chromosome by genomic imprinting			IBA	PTN000088598 	J:265628 	
MGI:1923505	Pcgf5	polycomb group ring finger 5	19		inactivation of X chromosome by genomic imprinting			IMP		J:243420 	
MGI:98647	Phf1	PHD finger protein 1	17		chromatin organization			IBA	PTN000290238 	J:265628 	
MGI:1338034	Phf2	PHD finger protein 2	13		chromatin organization			IEA	KW-0156 	J:60000 	
