MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:106184	Npm1	nucleophosmin 1	11		negative regulation of mRNA splicing, via spliceosome			IDA		J:105455 	
MGI:2670969	Nrde2	nrde-2 necessary for RNA interference, domain containing	12		RNA splicing			ISO	Q9H7Z3 	J:164563 	
MGI:2144305	Nsrp1	nuclear speckle regulatory protein 1	11		regulation of alternative mRNA splicing, via spliceosome			ISO	Q9H0G5 	J:164563 	
MGI:2144305	Nsrp1	nuclear speckle regulatory protein 1	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:109404	Nup98	nucleoporin 98	7		positive regulation of mRNA splicing, via spliceosome			ISO	P52948 	J:164563 	
MGI:1919736	Obi1	ORC ubiquitin ligase 1	14		positive regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:1349722	Pabpc1	poly(A) binding protein, cytoplasmic 1	15		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914617	Paxbp1	PAX3 and PAX7 binding protein 1	16		mRNA splicing, via spliceosome			IEA	IPR012890 	J:72247 	
MGI:1890471	Pcbp4	poly(rC) binding protein 4	9		negative regulation of mRNA splicing, via spliceosome			IBA	PTN002568610 	J:265628 	
MGI:1890471	Pcbp4	poly(rC) binding protein 4	9		negative regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:2156864	Phf5a	PHD finger protein 5A	15		mRNA splicing, via spliceosome			IBA	PTN000319347 	J:265628 	
MGI:2156864	Phf5a	PHD finger protein 5A	15		mRNA splicing, via spliceosome			ISO	Q7RTV0 	J:164563 	
MGI:2156864	Phf5a	PHD finger protein 5A	15		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:97583	Pik3r1	phosphoinositide-3-kinase regulatory subunit 1	13		positive regulation of RNA splicing			ISO	P27986 	J:164563 	
MGI:1858197	Plrg1	pleiotropic regulator 1	3		mRNA splicing, via spliceosome			IBA	PTN000460428 	J:265628 	
MGI:1858197	Plrg1	pleiotropic regulator 1	3		mRNA splicing, via spliceosome			IC		J:320339 	
MGI:1858197	Plrg1	pleiotropic regulator 1	3		mRNA splicing, via spliceosome			ISO	O43660 	J:164563 	
MGI:1858197	Plrg1	pleiotropic regulator 1	3		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1100514	Pnn	pinin	12		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98086	Polr2a	polymerase (RNA) II (DNA directed) polypeptide A	11		positive regulation of RNA splicing			ISO	P24928 	J:164563 	
MGI:1917118	Ppie	peptidylprolyl isomerase E (cyclophilin E)	4		mRNA splicing, via spliceosome			ISO	Q9UNP9 	J:164563 	
MGI:1917118	Ppie	peptidylprolyl isomerase E (cyclophilin E)	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1916066	Ppil1	peptidylprolyl isomerase (cyclophilin)-like 1	17		mRNA splicing, via spliceosome			ISO	Q9Y3C6 	J:164563 	
MGI:1916066	Ppil1	peptidylprolyl isomerase (cyclophilin)-like 1	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1917475	Ppil3	peptidylprolyl isomerase (cyclophilin)-like 3	1		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2140494	Ppp1r8	protein phosphatase 1, regulatory subunit 8	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:3027896	Ppp4r2	protein phosphatase 4, regulatory subunit 2	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2443069	Ppwd1	peptidylprolyl isomerase domain and WD repeat containing 1	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1859638	Pqbp1	polyglutamine binding protein 1	X		alternative mRNA splicing, via spliceosome			IBA	PTN000497616 	J:265628 	
MGI:1859638	Pqbp1	polyglutamine binding protein 1	X		alternative mRNA splicing, via spliceosome			IMP		J:195288 	
MGI:1859638	Pqbp1	polyglutamine binding protein 1	X		alternative mRNA splicing, via spliceosome			ISO	O60828 	J:164563 	
MGI:1859638	Pqbp1	polyglutamine binding protein 1	X		regulation of RNA splicing			ISO	O60828 	J:73065 	
MGI:1859638	Pqbp1	polyglutamine binding protein 1	X		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:894320	Prdx6	peroxiredoxin 6	1		positive regulation of mRNA splicing, via spliceosome			ISO	P30041 	J:164563 	
MGI:1336888	Prdx6b	peroxiredoxin 6B	2		positive regulation of mRNA splicing, via spliceosome			ISO	P30041 	J:164563 	
MGI:1914051	Prkrip1	Prkr interacting protein 1 (IL11 inducible)	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:107846	Prmt1	protein arginine N-methyltransferase 1	7		RNA splicing			IMP		J:267512 	
MGI:1351645	Prmt5	protein arginine N-methyltransferase 5	14		positive regulation of mRNA splicing, via spliceosome			IC		J:320168 	
MGI:1351645	Prmt5	protein arginine N-methyltransferase 5	14		spliceosomal snRNP assembly			IC		J:320168 	
MGI:1351645	Prmt5	protein arginine N-methyltransferase 5	14		spliceosomal snRNP assembly			ISO	O14744 	J:164563 	
MGI:2384879	Prmt7	protein arginine N-methyltransferase 7	8		spliceosomal snRNP assembly			ISO	Q9NVM4 	J:164563 	
MGI:1918017	Prpf3	pre-mRNA processing factor 3	3		mRNA splicing, via spliceosome			IBA	PTN000368237 	J:265628 	
MGI:1918017	Prpf3	pre-mRNA processing factor 3	3		mRNA splicing, via spliceosome			ISO	O43395 	J:164563 	
MGI:1918017	Prpf3	pre-mRNA processing factor 3	3		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1918017	Prpf3	pre-mRNA processing factor 3	3		spliceosomal tri-snRNP complex assembly			ISO	O43395 	J:164563 	
MGI:1917302	Prpf4	pre-mRNA processing factor 4	4		mRNA splicing, via spliceosome			IBA	PTN000457233 	J:265628 	
MGI:1917302	Prpf4	pre-mRNA processing factor 4	4		mRNA splicing, via spliceosome			ISO	AF001687 	J:73065 	
MGI:1917302	Prpf4	pre-mRNA processing factor 4	4		mRNA splicing, via spliceosome			ISO	O43172 	J:164563 	
MGI:1917302	Prpf4	pre-mRNA processing factor 4	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:109584	Prpf4b	pre-mRNA processing factor 4B	13		mRNA cis splicing, via spliceosome			IEA	IPR044092 	J:72247 	
MGI:109584	Prpf4b	pre-mRNA processing factor 4B	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1922946	Prpf6	pre-mRNA splicing factor 6	2		mRNA splicing, via spliceosome			IBA	PTN000133723 	J:265628 	
MGI:1922946	Prpf6	pre-mRNA splicing factor 6	2		mRNA splicing, via spliceosome			ISO	O94906 	J:164563 	
MGI:1922946	Prpf6	pre-mRNA splicing factor 6	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1922946	Prpf6	pre-mRNA splicing factor 6	2		spliceosomal tri-snRNP complex assembly			IBA	PTN000133809 	J:265628 	
MGI:1922946	Prpf6	pre-mRNA splicing factor 6	2		spliceosomal tri-snRNP complex assembly			ISO	O94906 	J:164563 	
MGI:2179381	Prpf8	pre-mRNA processing factor 8	11		mRNA splicing, via spliceosome			ISO	AF092565 	J:73065 	
MGI:2179381	Prpf8	pre-mRNA processing factor 8	11		mRNA splicing, via spliceosome			ISO	Q6P2Q9 	J:164563 	
MGI:2179381	Prpf8	pre-mRNA processing factor 8	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2179381	Prpf8	pre-mRNA processing factor 8	11		spliceosomal tri-snRNP complex assembly			IBA	PTN000124558 	J:265628 	
MGI:2179381	Prpf8	pre-mRNA processing factor 8	11		spliceosomal tri-snRNP complex assembly			ISO	Q6P2Q9 	J:164563 	
MGI:1914479	Prpf18	pre-mRNA processing factor 18	2		generation of catalytic spliceosome for second transesterification step			IBA	PTN000313715 	J:265628 	
MGI:1914479	Prpf18	pre-mRNA processing factor 18	2		RNA splicing			IEA	IPR004098 IPR039979 	J:72247 	
MGI:1914479	Prpf18	pre-mRNA processing factor 18	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:106247	Prpf19	pre-mRNA processing factor 19	19		mRNA splicing, via spliceosome			IBA	PTN000356711 	J:265628 	
MGI:106247	Prpf19	pre-mRNA processing factor 19	19		mRNA splicing, via spliceosome			IC		J:320339 	
MGI:106247	Prpf19	pre-mRNA processing factor 19	19		mRNA splicing, via spliceosome			ISO	Q9UMS4 	J:164563 	
MGI:106247	Prpf19	pre-mRNA processing factor 19	19		positive regulation of mRNA splicing, via spliceosome			IMP		J:140901 	
MGI:106247	Prpf19	pre-mRNA processing factor 19	19		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:106247	Prpf19	pre-mRNA processing factor 19	19		spliceosomal complex assembly			ISO	Q9UMS4 	J:164563 	
MGI:106247	Prpf19	pre-mRNA processing factor 19	19		spliceosomal tri-snRNP complex assembly			ISO	Q9UMS4 	J:164563 	
MGI:1916238	Prpf31	pre-mRNA processing factor 31	7		mRNA splicing, via spliceosome			IBA	PTN000357441 	J:265628 	
MGI:1916238	Prpf31	pre-mRNA processing factor 31	7		mRNA splicing, via spliceosome			ISO	Q8WWY3 	J:92573 J:164563 	
MGI:1916238	Prpf31	pre-mRNA processing factor 31	7		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1916238	Prpf31	pre-mRNA processing factor 31	7		spliceosomal tri-snRNP complex assembly			ISO	Q8WWY3 	J:92573 J:164563 	
MGI:1916962	Prpf38a	PRP38 pre-mRNA processing factor 38 (yeast) domain containing A	4		mRNA splicing, via spliceosome			ISO	Q8NAV1 	J:164563 	
MGI:1916962	Prpf38a	PRP38 pre-mRNA processing factor 38 (yeast) domain containing A	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914171	Prpf38b	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	3		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:104602	Prpf39	pre-mRNA processing factor 39	12		mRNA 5'-splice site recognition			IBA	PTN000425278 	J:265628 	
MGI:104602	Prpf39	pre-mRNA processing factor 39	12		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1860512	Prpf40a	pre-mRNA processing factor 40A	2		mRNA cis splicing, via spliceosome			IEA	IPR039726 	J:72247 	
MGI:1860512	Prpf40a	pre-mRNA processing factor 40A	2		mRNA splicing, via spliceosome			IBA	PTN000221451 	J:265628 	
MGI:1860512	Prpf40a	pre-mRNA processing factor 40A	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1925583	Prpf40b	pre-mRNA processing factor 40B	15		mRNA cis splicing, via spliceosome			IEA	IPR039726 	J:72247 	
MGI:1925583	Prpf40b	pre-mRNA processing factor 40B	15		mRNA splicing, via spliceosome			IBA	PTN000221451 	J:265628 	
MGI:1925583	Prpf40b	pre-mRNA processing factor 40B	15		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:108176	Prx	periaxin	7		regulation of RNA splicing			IBA	PTN001156025 	J:265628 	
MGI:108176	Prx	periaxin	7		regulation of RNA splicing	uses UniProtKB:E9Q616	UniProtKB:O55103-2	IDA		J:205645 	
MGI:2142116	Psip1	PC4 and SFRS1 interacting protein 1	4		mRNA 5'-splice site recognition			ISO	O75475 	J:164563 	
MGI:97791	Ptbp1	polypyrimidine tract binding protein 1	10		negative regulation of mRNA splicing, via spliceosome			IDA		J:268025 	
MGI:97791	Ptbp1	polypyrimidine tract binding protein 1	10		negative regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:97791	Ptbp1	polypyrimidine tract binding protein 1	10		negative regulation of mRNA splicing, via spliceosome			ISO	P26599 	J:164563 	
MGI:97791	Ptbp1	polypyrimidine tract binding protein 1	10		negative regulation of RNA splicing			ISO	P26599 	J:164563 	
MGI:97791	Ptbp1	polypyrimidine tract binding protein 1	10		regulation of alternative mRNA splicing, via spliceosome			ISO	P26599 	J:164563 	
MGI:97791	Ptbp1	polypyrimidine tract binding protein 1	10		regulation of RNA splicing			IBA	PTN002538397 	J:265628 	
MGI:97791	Ptbp1	polypyrimidine tract binding protein 1	10		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1860489	Ptbp2	polypyrimidine tract binding protein 2	3		mRNA splice site selection			IDA		J:62658 	
MGI:1860489	Ptbp2	polypyrimidine tract binding protein 2	3		mRNA splice site selection	happens in cerebral cortex		IMP	MGI:4124189 	J:185949 	
MGI:1860489	Ptbp2	polypyrimidine tract binding protein 2	3		negative regulation of RNA splicing			ISO	RGD:1359267 	J:155856 	
MGI:1860489	Ptbp2	polypyrimidine tract binding protein 2	3		negative regulation of RNA splicing			ISO	Q9UKA9 	J:164563 	
MGI:1860489	Ptbp2	polypyrimidine tract binding protein 2	3		regulation of RNA splicing			IBA	PTN002538397 	J:265628 	
MGI:1860489	Ptbp2	polypyrimidine tract binding protein 2	3		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1923334	Ptbp3	polypyrimidine tract binding protein 3	4		negative regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:1923334	Ptbp3	polypyrimidine tract binding protein 3	4		negative regulation of RNA splicing			ISO	O95758 	J:164563 	
MGI:1923334	Ptbp3	polypyrimidine tract binding protein 3	4		regulation of RNA splicing			IBA	PTN002538397 	J:265628 	
MGI:1923334	Ptbp3	polypyrimidine tract binding protein 3	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1915209	Puf60	poly-U binding splicing factor 60	15		alternative mRNA splicing, via spliceosome			IBA	PTN002545582 	J:265628 	
MGI:1915209	Puf60	poly-U binding splicing factor 60	15		mRNA splice site selection			IBA	PTN002545582 	J:265628 	
MGI:1915209	Puf60	poly-U binding splicing factor 60	15		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN002545582 	J:265628 	
MGI:1915209	Puf60	poly-U binding splicing factor 60	15		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:97837	Qki	quaking, KH domain containing RNA binding	17		regulation of mRNA splicing, via spliceosome			IBA	PTN000129548 	J:265628 	
MGI:97837	Qki	quaking, KH domain containing RNA binding	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:97850	Raly	hnRNP-associated with lethal yellow	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1919016	Raver1	ribonucleoprotein, PTB-binding 1	9		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001142786 	J:265628 	
MGI:2443623	Raver2	ribonucleoprotein, PTB-binding 2	4		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001142786 	J:265628 	
MGI:1926224	Rbfox1	RNA binding protein, fox-1 homolog (C. elegans) 1	16		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001037261 	J:265628 	
MGI:1926224	Rbfox1	RNA binding protein, fox-1 homolog (C. elegans) 1	16		regulation of alternative mRNA splicing, via spliceosome			IMP		J:195085 	
MGI:1926224	Rbfox1	RNA binding protein, fox-1 homolog (C. elegans) 1	16		regulation of RNA splicing			IEA	IPR017325 	J:72247 	
MGI:1926224	Rbfox1	RNA binding protein, fox-1 homolog (C. elegans) 1	16		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1933973	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	15		alternative mRNA splicing, via spliceosome	uses PR:Q9JJV9-2,uses PR:Q9Z0V1-2	PR:Q8BP71-7	IDA		J:286588 	
MGI:1933973	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	15		alternative mRNA splicing, via spliceosome	happens in heart,uses PR:Q9JJV9-1,uses PR:Q9Z0V1-1	PR:Q8BP71-8	IMP	MGI:6442563 	J:286588 	
MGI:1933973	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	15		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001037261 	J:265628 	
MGI:1933973	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	15		regulation of alternative mRNA splicing, via spliceosome	regulates alternative mRNA splicing, via spliceosome,uses Scn8a		IGI	MGI:1926224 	J:181631 	
MGI:1933973	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	15		regulation of alternative mRNA splicing, via spliceosome	regulates alternative mRNA splicing, via spliceosome		IMP	MGI:4838182 	J:181631 	
MGI:1933973	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	15		regulation of alternative mRNA splicing, via spliceosome			IMP		J:129953 J:175176 	
MGI:1933973	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	15		regulation of RNA splicing			IEA	IPR017325 	J:72247 	
MGI:1933973	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	15		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:106368	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	11		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001037261 	J:265628 	
MGI:106368	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	11		regulation of alternative mRNA splicing, via spliceosome		PR:Q8BIF2-1	IDA		J:174690 	
MGI:106368	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	11		regulation of alternative mRNA splicing, via spliceosome		PR:Q8BIF2-4	IDA		J:174690 	
MGI:106368	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	11		regulation of alternative mRNA splicing, via spliceosome		PR:Q8BIF2-5	IDA		J:174690 	
MGI:106368	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	11		regulation of RNA splicing			IEA	IPR017325 	J:72247 	
MGI:106368	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1099460	Rbm3	RNA binding motif (RNP1, RRM) protein 3	X		positive regulation of mRNA splicing, via spliceosome			IBA	PTN000391532 	J:265628 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		regulation of alternative mRNA splicing, via spliceosome			IMP	MGI:5467987 	J:192831 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		regulation of alternative mRNA splicing, via spliceosome			IMP	MGI:5467988 	J:192831 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		regulation of alternative mRNA splicing, via spliceosome			ISO	Q9BWF3 	J:164563 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913954	Rbm4b	RNA binding motif protein 4B	19		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:1913954	Rbm4b	RNA binding motif protein 4B	19		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1933204	Rbm5	RNA binding motif protein 5	9		mRNA splicing, via spliceosome			IBA	PTN000359040 	J:265628 	
MGI:1933204	Rbm5	RNA binding motif protein 5	9		regulation of alternative mRNA splicing, via spliceosome			ISO	P52756 	J:164563 	
MGI:1933204	Rbm5	RNA binding motif protein 5	9		RNA splicing			IEA	IPR033094 	J:72247 	
MGI:1933204	Rbm5	RNA binding motif protein 5	9		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1933204	Rbm5	RNA binding motif protein 5	9		spliceosomal complex assembly			ISO	P52756 	J:164563 	
MGI:1338037	Rbm6	RNA binding motif protein 6	9		mRNA splicing, via spliceosome			IBA	PTN000359040 	J:265628 	
MGI:1914260	Rbm7	RNA binding motif protein 7	9		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001012985 	J:265628 	
MGI:1913129	Rbm8a	RNA binding motif protein 8a	3		mRNA splicing, via spliceosome			ISO	Q9Y5S9 	J:164563 	
MGI:1913129	Rbm8a	RNA binding motif protein 8a	3		regulation of alternative mRNA splicing, via spliceosome			ISO	Q9Y5S9 	J:164563 	
MGI:1913129	Rbm8a	RNA binding motif protein 8a	3		RNA splicing			IBA	PTN000566947 	J:265628 	
MGI:3612447	Rbm8a2	RNA binding motif protein 8A2	1		mRNA splicing, via spliceosome			ISO	Q9Y5S9 	J:164563 	
MGI:3612447	Rbm8a2	RNA binding motif protein 8A2	1		regulation of alternative mRNA splicing, via spliceosome			ISO	Q9Y5S9 	J:164563 	
MGI:3612447	Rbm8a2	RNA binding motif protein 8A2	1		RNA splicing			IBA	PTN000566947 	J:265628 	
MGI:2384310	Rbm10	RNA binding motif protein 10	X		mRNA splicing, via spliceosome			IBA	PTN000359040 	J:265628 	
MGI:2384310	Rbm10	RNA binding motif protein 10	X		negative regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:2384310	Rbm10	RNA binding motif protein 10	X		regulation of alternative mRNA splicing, via spliceosome			IEA	IPR033095 	J:72247 	
MGI:2384310	Rbm10	RNA binding motif protein 10	X		RNA splicing			IEA	IPR033095 	J:72247 	
MGI:2447622	Rbm11	RNA binding motif protein 11	16		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001012985 	J:265628 	
MGI:2447622	Rbm11	RNA binding motif protein 11	16		regulation of alternative mRNA splicing, via spliceosome			ISO	P57052 	J:197742 	
MGI:2447622	Rbm11	RNA binding motif protein 11	16		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1922960	Rbm12	RNA binding motif protein 12	2		regulation of RNA splicing			IBA	PTN000360053 	J:265628 	
MGI:1919647	Rbm12b1	RNA binding motif protein 12 B1	4		regulation of RNA splicing			IBA	PTN000360053 	J:265628 	
MGI:1924854	Rbm12b2	RNA binding motif protein 12 B2	4		regulation of RNA splicing			IBA	PTN000360053 	J:265628 	
MGI:1929092	Rbm14	RNA binding motif protein 14	19		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:2443205	Rbm15	RNA binding motif protein 15	3		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001142786 	J:265628 	
MGI:2443205	Rbm15	RNA binding motif protein 15	3		regulation of alternative mRNA splicing, via spliceosome			IDA		J:261836 	
MGI:2443205	Rbm15	RNA binding motif protein 15	3		regulation of alternative mRNA splicing, via spliceosome			ISO	Q96T37 	J:164563 	
MGI:1923598	Rbm15b	RNA binding motif protein 15B	9		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001142786 	J:265628 	
MGI:1923598	Rbm15b	RNA binding motif protein 15B	9		regulation of alternative mRNA splicing, via spliceosome			ISO	Q8NDT2 	J:164563 	
MGI:1923598	Rbm15b	RNA binding motif protein 15B	9		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1924188	Rbm17	RNA binding motif protein 17	2		alternative mRNA splicing, via spliceosome			IBA	PTN000998924 	J:265628 	
MGI:1924188	Rbm17	RNA binding motif protein 17	2		alternative mRNA splicing, via spliceosome			ISO	Q96I25 	J:164563 	
MGI:1924188	Rbm17	RNA binding motif protein 17	2		mRNA cis splicing, via spliceosome			IEA	IPR040052 	J:72247 	
MGI:1924188	Rbm17	RNA binding motif protein 17	2		mRNA splicing, via spliceosome			IBA	PTN000328844 	J:265628 	
MGI:1924188	Rbm17	RNA binding motif protein 17	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1924188	Rbm17	RNA binding motif protein 17	2		RNA splicing, via transesterification reactions			TAS		J:48892 	
MGI:1921361	Rbm19	RNA binding motif protein 19	5		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:1920963	Rbm20	RNA binding motif protein 20	19		negative regulation of mRNA splicing, via spliceosome			IMP		J:237830 J:263135 J:297234 	
MGI:1920963	Rbm20	RNA binding motif protein 20	19		negative regulation of mRNA splicing, via spliceosome			ISO	Q5T481 	J:164563 	
MGI:1920963	Rbm20	RNA binding motif protein 20	19		positive regulation of RNA splicing			IMP		J:188888 	
MGI:1920963	Rbm20	RNA binding motif protein 20	19		positive regulation of RNA splicing			ISO	RGD:1307427 	J:155856 	
MGI:1920963	Rbm20	RNA binding motif protein 20	19		positive regulation of RNA splicing			ISO	Q5T481 	J:164563 	
MGI:1920963	Rbm20	RNA binding motif protein 20	19		regulation of mRNA splicing, via spliceosome			ISO	Q5T481 	J:164563 	
MGI:1920963	Rbm20	RNA binding motif protein 20	19		regulation of RNA splicing			IBA	PTN002538397 	J:265628 	
MGI:1920963	Rbm20	RNA binding motif protein 20	19		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914060	Rbm22	RNA binding motif protein 22	18		mRNA cis splicing, via spliceosome			ISO	Q9NW64 	J:164563 	
MGI:1914060	Rbm22	RNA binding motif protein 22	18		positive regulation of RNA splicing			ISO	Q9NW64 	J:164563 	
MGI:1914060	Rbm22	RNA binding motif protein 22	18		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:3610364	Rbm24	RNA binding motif protein 24	13		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN008282746 	J:265628 	
MGI:3610364	Rbm24	RNA binding motif protein 24	13		regulation of alternative mRNA splicing, via spliceosome			IMP		J:259125 	
MGI:3610364	Rbm24	RNA binding motif protein 24	13		regulation of alternative mRNA splicing, via spliceosome			ISO	Q9BX46 	J:164563 	
MGI:3610364	Rbm24	RNA binding motif protein 24	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914289	Rbm25	RNA binding motif protein 25	12		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN001050317 	J:265628 	
MGI:1914289	Rbm25	RNA binding motif protein 25	12		regulation of alternative mRNA splicing, via spliceosome			ISO	P49756 	J:164563 	
MGI:1914289	Rbm25	RNA binding motif protein 25	12		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2655711	Rbm28	RNA binding motif protein 28	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1889294	Rbm38	RNA binding motif protein 38	2		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN008282746 	J:265628 	
MGI:1889294	Rbm38	RNA binding motif protein 38	2		regulation of RNA splicing			ISO	Q9H0Z9 	J:164563 	
MGI:1889294	Rbm38	RNA binding motif protein 38	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2157953	Rbm39	RNA binding motif protein 39	2		regulation of mRNA splicing, via spliceosome			ISO	Q14498 	J:164563 	
MGI:2157953	Rbm39	RNA binding motif protein 39	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2444923	Rbm41	RNA binding motif protein 41	X		mRNA splicing, via spliceosome			IBA	PTN000413238 	J:265628 	
MGI:1915285	Rbm42	RNA binding motif protein 42	7		negative regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:2685663	Rbm44	RNA binding motif protein 44	1		mRNA splicing, via spliceosome			IBA	PTN004473142 	J:265628 	
MGI:1343044	Rbmx	RNA binding motif protein, X chromosome	X		mRNA splice site selection			ISO	RGD:1565256 	J:155856 	
MGI:1343044	Rbmx	RNA binding motif protein, X chromosome	X		positive regulation of mRNA splicing, via spliceosome			IBA	PTN000391532 	J:265628 	
MGI:1343044	Rbmx	RNA binding motif protein, X chromosome	X		regulation of alternative mRNA splicing, via spliceosome			ISO	P38159 	J:164563 	
MGI:1343044	Rbmx	RNA binding motif protein, X chromosome	X		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1919414	Rbmx2	RNA binding motif protein, X-linked 2	X		mRNA splicing, via spliceosome			IBA	PTN000567094 	J:265628 	
MGI:1919414	Rbmx2	RNA binding motif protein, X-linked 2	X		mRNA splicing, via spliceosome			ISO	Q9Y388 	J:164563 	
MGI:1919414	Rbmx2	RNA binding motif protein, X-linked 2	X		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1343045	Rbmxl1	RNA binding motif protein, X-linked like-1	8		positive regulation of mRNA splicing, via spliceosome			IBA	PTN000391532 	J:265628 	
MGI:1343045	Rbmxl1	RNA binding motif protein, X-linked like-1	8		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1923822	Rbmxl2	RNA binding motif protein, X-linked-like 2	7		positive regulation of mRNA splicing, via spliceosome			IBA	PTN000391532 	J:265628 	
